file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b,len_a,len_b
poc/D2672 copy.txt,corpus/D2906.txt,52.8,me yi mtshan ma 'di rnams mthong nas ni/ /stobs po che yis mar gyi sbyin sreg bya,"me yi mtshan ma 'di dag mthong nas ni / /
stobs po che yi mar gyis sbyin sreg bya",65510,65591,58666,58747,81,81
poc/D2672 copy.txt,corpus/D2908.txt,43.1,sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"sems can thams cad skrag par byed pa /
sems can thams cad 'jil bar byed pa zhes bya ba nas /
sems can thams cad bsrung ba zhes bya ba dang /
sems can thams cad",129897,130048,2162,2321,151,159
poc/D2672 copy.txt,corpus/D2925.txt,57.1,'gro ba kun dang ji ltar mthun pa yi/ /gsang sngags gzugs kyi rjes su chags mdzad pa,"'gro ba kun dang ji ltar mthun pa yi / /
gsang sngags gzugs kyis rjes su 'jug mdzad pa",131690,131774,7361,7447,84,86
poc/D2672 copy.txt,corpus/D2937.txt,129.3,dgod pa ni gsang ba'i dkyil 'khor las/ ji skad du/ brgya byin gyi ni rdo rjer gsungs/ /me lha'i phyag rgya zhugs thab yin/ /gshin rje'i phyag rgya be con yin/ /bden bral gyi ni ral gri yin/ /chu bdag gi ni zhags par bshad/ /rlung gi phyag rgya rgyal mtshan yin/ /ku be+e ra yi dbyug to yin/ /dbang phyug gi ni rtse gsum gsungs/ /sa yi phyag rgya bum pa yin/ /nyi zla'i phyag,"dgod / /
de yang gsang ba'i spyi rgyud las / /
brgya byin gyi ni rdo rjer gsungs / /
me lha'i phyag mtshan me thab yin / /
gshin rje yi ni be con te / /
bden bral gyi ni ral gri ste / /
chu bdag gi ni zhags par bya / /
rlung lha'i phyag mtshan rgyal mtshan yin / /
ku be+e ra yid byug sngon no / /
dbang phyug gi ni tri shU la / /
sa yi lha mo bum pa'o / /
nyi zla'i phyag",62537,62911,12831,13203,374,372
poc/D2672 copy.txt,corpus/D2939.txt,103.09999999999998,hugs// @##/ /chos dbyings mnyam pa nyid la rab zhugs kyang / /thugs rjes gtan du mya ngan mi 'da' zhing / /'gro ba'i don mdzad mtha' yas gzugs mnga' ba/ /dpal brtan rdo rje bsnams la phyag 'tshal lo/ /de lta,"ho ga /
chos nyid mnyam pa nyid la rab gnas kyang / /
thugs rjes gtan du mya ngan mi 'da' zhing / /
'dod pa'i don grub mtha' yas gzugs mnga' ba / /
dpa' brtan rdo rje 'chang la phyag 'tshal lo / /
de la",90,297,57,259,207,202
poc/D2672 copy.txt,corpus/D2939.txt,261.4,gsang ba'i dkyil 'khor las/ ji skad du/ brgya byin gyi ni rdo rjer gsungs/ /me lha'i phyag rgya zhugs thab yin/ /gshin rje'i phyag rgya be con yin/ /bden bral gyi ni ral gri yin/ /chu bdag gi ni zhags par bshad/ /rlung gi phyag rgya rgyal mtshan yin/ /ku be+e ra yi dbyug to yin/ /dbang phyug gi ni rtse gsum gsungs/ /sa yi phyag rgya bum pa yin/ /nyi zla'i phyag rgya zlum por bya/ /zhes gsungs,"gsang ba'i dkyil 'khor las /
'di skad du /
brgya byin gyi ni rdo rjer gsungs / /
me lha'i phyag rgya me thab yin / /
gshin rje'i phyag rgya be con te / /
bden bral gyi ni ral grir bstan / /
chu bdag gi ni zhags par bstan / /
rlung gi phyag rgya rgyal mtshan yin / /
ku ber yi dbyug to yin / /
dbang phyug gi ni rtse gsum gsungs / /
sa yi phyag rgya bum pa yin / /
nyi zla'i phyag rgya zlum por bya / /
zhes gsungs",62548,62943,3777,4190,395,413
poc/D2672 copy.txt,corpus/D2939.txt,40.0,lha'i sku dang zla ba'i dkyil 'khor la yi ge'i phreng ba,"lha'i sku dang /
zla ba'i dkyil 'khor dang /
yi ge'i phreng ba",78202,78258,12358,12420,56,62
poc/D2672 copy.txt,corpus/D3.txt,41.0,gdugs dang rgyal mtshan dang ba dan bsgreng zhing,"gdugs dang /
rgyal mtshan dang /
ba dan bsgreng zhing",27856,27905,3414726,3414779,49,53
poc/D2672 copy.txt,corpus/D3.txt,41.0,gdugs dang rgyal mtshan dang ba dan bsgreng zhing,"gdugs dang /
rgyal mtshan dang /
ba dan bsgreng zhing",27856,27905,3393522,3393575,49,53
poc/D2672 copy.txt,corpus/D3.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,3601498,3601565,67,67
poc/D2672 copy.txt,corpus/D3.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,2795602,2795669,67,67
poc/D2672 copy.txt,corpus/D3.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,530063,530130,67,67
poc/D2672 copy.txt,corpus/D3.txt,54.0,lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab,"lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab",167480,167546,2413070,2413140,66,70
poc/D2672 copy.txt,corpus/D3.txt,54.0,lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab,"lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab",167480,167546,2404341,2404411,66,70
poc/D2672 copy.txt,corpus/D3.txt,54.0,lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab,"lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab",167480,167546,2341392,2341462,66,70
poc/D2672 copy.txt,corpus/D301.txt,53.099999999999994,gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa,"g dag rgyu las byung ba dang / /
de yi rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pa nyid kyis bka' stsal te / /
de skad gsung pa",19703,19816,329904,330040,113,136
poc/D2672 copy.txt,corpus/D301.txt,46.89999999999999,gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa,"g dag rgyu las byung ba dang / /
de yi rgyu dang de 'gog gang yin pa'ang / /
de bzhin gshegs pa nyid kyis bka' stsal te / /
de skad gsung pa",19703,19816,328019,328159,113,140
poc/D2672 copy.txt,corpus/D3068.txt,50.9,ba ni kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,bang po kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19930,20000,21212,21284,70,72
poc/D2672 copy.txt,corpus/D3068.txt,58.2,ni kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs la,"ng /
kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs da",19933,20012,28985,29066,79,81
poc/D2672 copy.txt,corpus/D3068.txt,50.1,ni kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,ng kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19933,20000,5750,5817,67,67
poc/D2672 copy.txt,corpus/D3068.txt,50.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19936,20000,19020,19084,64,64
poc/D2672 copy.txt,corpus/D3068.txt,50.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19936,20000,4675,4739,64,64
poc/D2672 copy.txt,corpus/D3068.txt,168.1,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyid,"dngos po thams cad dang bral ba /
phung po dang khams dang skye mched dang /
gzung pa dang 'dzin pa rnam par spangs pa /
chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyid",39768,39989,37806,38029,221,223
poc/D2672 copy.txt,corpus/D3068.txt,42.4,a ji skad du/ dus 'di nas bzung nas nam byang chub kyi snying po la gnas kyi bar du,"a'i slad du dus 'di nas bzung ste /
byang chub kyi snying po la mchis kyi bar du",129776,129859,35393,35473,83,80
poc/D2672 copy.txt,corpus/D3068.txt,202.4,dus 'di nas bzung nas nam byang chub kyi snying po la gnas kyi bar du/ sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad thams cad mkhyen pa'i ye shes la dgod pa'i slad du,"dus 'di nas bzung ste nam snying po byang chub la gnas kyi bar du /
sems can thams cad bsgral ba dang /
sems can thams cad dgrol ba dang /
sems can thams cad dbugs dbyung ba dang /
sems can thams cad yongs su mya ngan las 'da' ba dang /
sems can thams cad thams cad mkhyen pa'i ye shes la dgod pa'i slad du",129790,130099,37343,37649,309,306
poc/D2672 copy.txt,corpus/D3068.txt,44.5,dus 'di nas bzung nas nam byang chub kyi snying po la gnas kyi bar du/ s,"dus 'di nas bzung ste /
byang chub kyi snying po la gnas kyi bar du s",129790,129862,36183,36252,72,69
poc/D2672 copy.txt,corpus/D3068.txt,43.5,dus 'di nas bzung nas nam byang chub kyi snying po la gnas kyi bar du,"dus 'di nas bzung ste /
byang chub kyi snying po la gnas kyi bar du",129790,129859,38103,38170,69,67
poc/D2672 copy.txt,corpus/D3068.txt,180.1,sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad thams cad mkhyen pa'i ye shes la dgod pa'i slad du,"sems can thams cad bsgral ba dang /
sems can thams cad dgrol ba dang /
sems can thams cad dbugs dbyung ba dang /
sems can thams cad yongs su mya ngan las 'da' ba dang /
sems can thams cad thams cad mkhyen pa'i ye shes la dgod pa'i slad du",129861,130099,37000,37238,238,238
poc/D2672 copy.txt,corpus/D3069.txt,54.699999999999996,gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa,"g dag rgyu las byung ba dang / /
de yi rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pa nyid kyis bka' stsal te / /
de skad gsungs pa",19703,19816,21269,21406,113,137
poc/D2672 copy.txt,corpus/D3069.txt,50.1,ni kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,ng kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19933,20000,5687,5754,67,67
poc/D2672 copy.txt,corpus/D3069.txt,58.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs,19936,20009,57789,57862,73,73
poc/D2672 copy.txt,corpus/D3069.txt,58.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs,19936,20009,18,91,73,73
poc/D2672 copy.txt,corpus/D3069.txt,50.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19936,20000,4611,4675,64,64
poc/D2672 copy.txt,corpus/D3069.txt,79.30000000000001,u/ dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid,"u / /
dngos po kun dang bral ba dang / /
phung po khams dang skye mched dang / /
gzung dang 'dzin pa rnams spangs pa / /
bdag med chos kyi bdag nyid kyis / /
rang sems gdod nas ma skyes pa / /
stong nyid",39765,39973,55317,55520,208,203
poc/D2672 copy.txt,corpus/D3081.txt,50.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19936,20000,1233,1297,64,64
poc/D2672 copy.txt,corpus/D3130.txt,45.0,dkar po dang dmar po dang ser po dang ljang gu dang nag po,"dkar po dang /
dmar po dang /
ser po dang /
ljang gu dang /
nag po",62255,62313,4868,4934,58,66
poc/D2672 copy.txt,corpus/D3130.txt,62.1,s par thar pa'o/ /sgrub pa po yi ming ni 'ba' zhig la/ /bgegs rnams gzhig phyir phan par ma zad kyi,"s las thar bar 'gyur / /
sgrub pa po yi ming ni 'ba' zhig la / /
bgegs rnams gzhig phyir phan par ma zad kyi",67276,67375,949,1057,99,108
poc/D2672 copy.txt,corpus/D3138.txt,98.5,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa dge sbyong che,"chos gang rgyus 'byung de dag gi /
rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pas bka' stsal te / /
de skad gsungs pa dge sbyong che",19698,19831,219,358,133,139
poc/D2672 copy.txt,corpus/D3140.txt,40.6,ni dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,"n dkar po dang /
ser po dang /
dmar po dang /
ljang gu dang /
nag po rnams",62252,62319,73310,73384,67,74
poc/D2672 copy.txt,corpus/D3144.txt,40.300000000000004,sangs rgyas dang byang chub sems dpa' rnams kyis 'dul ba'i skye bo rnams kyi ngor/ 'jig rten la,"sangs rgyas dang byang chub sems dpa' rnams kyi bsod nams dang /
ye shes kyi tshogs 'jig rten da",141851,141946,5508,5604,95,96
poc/D2672 copy.txt,corpus/D3173.txt,42.9,s bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,sbyar bas sangs rgyas dang byang chub sems dpa' rnams kyi,138142,138201,1642,1699,59,57
poc/D2672 copy.txt,corpus/D3173.txt,42.9,s bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,sbyar bas sangs rgyas dang byang chub sems dpa' rnams kyi,141839,141898,1642,1699,59,57
poc/D2672 copy.txt,corpus/D3213.txt,40.9,sangs rgyas dang byang chub sems dpa' rnams kyi spyan,sangs rgyas dang byang chub sems dpa' rnams kyang spyan,138154,138207,250,305,53,55
poc/D2672 copy.txt,corpus/D3305.txt,40.2,dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,dkar po dang ser po dang dmar po dang ljang gu dang nag po rnams,62255,62319,143727,143791,64,64
poc/D2672 copy.txt,corpus/D3310.txt,40.3,ags mtha' yas bshad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,"as thal mo sbyar te bla ma dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyi",138118,138201,1559,1642,83,83
poc/D2672 copy.txt,corpus/D3310.txt,40.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,"a dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyi",141843,141898,1584,1642,55,58
poc/D2672 copy.txt,corpus/D3400.txt,41.800000000000004,a ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar gnang,"a'i sangs rgyas dang /
byang chub sems dpa' rnams kyis mngon par dbang",138149,138219,20814,20884,70,70
poc/D2672 copy.txt,corpus/D3400.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyi s,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyis",138149,138203,21394,21448,54,54
poc/D2672 copy.txt,corpus/D3400.txt,41.4,de nas zhes bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,"d na bzhugs pa'i sangs rgyas dang /
byang chub sems dpa' rnams kyis",141829,141899,20801,20868,70,67
poc/D2672 copy.txt,corpus/D3400.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyis",141846,141899,21394,21448,53,54
poc/D2672 copy.txt,corpus/D341.txt,42.0,mya ngan las 'das pa'i grong khyer du phyin par byed,mya ngan las 'das pa'i grong khyer du phyin par byed,17747,17799,170049,170101,52,52
poc/D2672 copy.txt,corpus/D3412.txt,50.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar,"a dang /
sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar",138146,138213,1971,2039,67,68
poc/D2672 copy.txt,corpus/D3412.txt,41.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,"a dang /
sangs rgyas dang byang chub sems dpa' rnams kyi s",141843,141899,1971,2029,56,58
poc/D2672 copy.txt,corpus/D3450.txt,40.3,ags mtha' yas bshad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,"as thal mo sbyar te /
bla ma dang sangs rgyas dang byang chub sems dpa' rnams kyi",138118,138201,1625,1706,83,81
poc/D2672 copy.txt,corpus/D3450.txt,40.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,a dang sangs rgyas dang byang chub sems dpa' rnams kyi,141843,141898,1652,1706,55,54
poc/D2672 copy.txt,corpus/D3488.txt,40.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,"a dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyi",138146,138201,609,667,55,58
poc/D2672 copy.txt,corpus/D3488.txt,40.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi,"a dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyi",141843,141898,609,667,55,58
poc/D2672 copy.txt,corpus/D353.txt,41.0,ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ni sangs rgyas dang /
byang chub sems dpa' rnams kyi",138151,138201,396946,396998,50,52
poc/D2672 copy.txt,corpus/D353.txt,41.0,ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ni sangs rgyas dang /
byang chub sems dpa' rnams kyi",138151,138201,115664,115716,50,52
poc/D2672 copy.txt,corpus/D353.txt,41.0,ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ni sangs rgyas dang /
byang chub sems dpa' rnams kyi",141848,141898,396946,396998,50,52
poc/D2672 copy.txt,corpus/D353.txt,41.0,ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ni sangs rgyas dang /
byang chub sems dpa' rnams kyi",141848,141898,115664,115716,50,52
poc/D2672 copy.txt,corpus/D354.txt,41.800000000000004,bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan,"ba dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyis byin",138144,138207,38870,38935,63,65
poc/D2672 copy.txt,corpus/D354.txt,41.6,bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,"ba dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyis",141841,141899,38870,38930,58,60
poc/D2672 copy.txt,corpus/D3675.txt,41.5,ba ni sangs rgyas dang byang chub sems dpa' rnams kyi s,ba'i sangs rgyas dang byang chub sems dpa' rnams kyi bs,138148,138203,59445,59500,55,55
poc/D2672 copy.txt,corpus/D3675.txt,40.0,sangs rgyas dang byang chub sems dpa' rnams kyi s,sangs rgyas dang byang chub sems dpa' rnams kyis,138154,138203,32402,32450,49,48
poc/D2672 copy.txt,corpus/D3675.txt,41.0,sangs rgyas dang byang chub sems dpa' rnams kyis ',sangs rgyas dang byang chub sems dpa' rnams kyis ',141851,141901,32402,32452,50,50
poc/D2672 copy.txt,corpus/D3709.txt,48.4,i mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"ir /
mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34315,34384,123700,123772,69,72
poc/D2672 copy.txt,corpus/D3709.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,128890,128957,67,67
poc/D2672 copy.txt,corpus/D3709.txt,53.0,a/ rnam par snang mdzad mngon par rdzogs par byang chub pa'i rgyud,a rnam par snang mdzad mngon par rdzogs par byang chub pa'i rgyud,39676,39742,104766,104831,66,65
poc/D2672 copy.txt,corpus/D3711.txt,81.5,la sogs pas ni dpe brjod pa ste ji skad du/ /gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam,"la sogs pa don dam par yod pa ni ma yin no / /
de yang /
gzugs ni dbu ba lta bur bshad / /
tshor ba chu yi chu bur bzhin / /
'du shes smig rgyu lta bu ste / /
'du byed rnams ni chu shing 'dra / /
rnam",87838,88018,25007,25207,180,200
poc/D2672 copy.txt,corpus/D3711.txt,43.6,'phags pa nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams,'phags pa nyan thos dang rang sangs rgyas dang byang chub sems dpa' de rnams,111779,111856,67268,67344,77,76
poc/D2672 copy.txt,corpus/D3713.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyi s,"ang /
sangs rgyas dang byang chub sems dpa' rnams kyis",138149,138203,5238,5292,54,54
poc/D2672 copy.txt,corpus/D3713.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,"ang /
sangs rgyas dang byang chub sems dpa' rnams kyis",141846,141899,5238,5292,53,54
poc/D2672 copy.txt,corpus/D3717.txt,40.400000000000006,ng ting nge 'dzin dang / shes rab mtshungs par ldan pas byang,ni ting nge 'dzin dang shes rab mtshungs par ldan pa'i rang,141501,141562,14703,14762,61,59
poc/D2672 copy.txt,corpus/D3722.txt,40.20000000000002,las rgyal ba'i phyir sangs rgyas te/ ji skad du/ sdig pa mi dge'i chos las nga rgyal te/ /de phyir nga ni nye 'gro rgyal ba yin/ /zhes gsungs pa,"las rgyal ba'i phyir sangs rgyas bcom ldan 'das te /
sdig pa'i chos las nga rgyal bas / /
de bas nyer 'gro nga rgyal ba / /
zhes gsungs pa",2930,3074,93044,93182,144,138
poc/D2672 copy.txt,corpus/D3722.txt,134.1,gang zhig de 'dra'i rgyal sras sbyin bdag la/ /gal te ngan sems bskyed par byed pa ste/ /ngan sems bskyed pa'i grangs bzhin bskal par ni/ /dmyal bar gnas par 'gyur zhes thub pas gsungs,"gang zhig de 'dra'i rgyal sras sbyin bdag la / /
gal te ngan sems skyed par byed na de / /
ngan sems bskyed pa'i grangs bzhin bskal bar ni / /
dmyal bar gnas par 'gyur zhes thub pas gsungs",127515,127699,44534,44722,184,188
poc/D2672 copy.txt,corpus/D3722.txt,44.6,sangs rgyas dang byang chub sems dpa' rnams kyis 'dul ba'i skye bo rnams kyi ngor/ 'jig rten las 'das pa'i,"sangs rgyas dang byang chub sems dpa' rnams kyi chos ni dam pa'i chos so / /
yang na 'di 'jig rten las 'das pa'i",141851,141957,15501,15613,106,112
poc/D2672 copy.txt,corpus/D3726.txt,41.199999999999996,ni sdom pa dang dge ba'i chos sdud pa dang / sems can gyi don byed pa'i tshul khrims,"ni sdom pa dang / /
dge ba'i chos ni sdud pa dang / /
sems can don byed tshul khrims",153564,153648,1976,2060,84,84
poc/D2672 copy.txt,corpus/D3769.txt,42.1,de bzhin gshegs pa thams cad la phyag byas nas gsol ba btab ste,de bzhin gshegs pa thams cad la phyag byas nas bskor ba byas te,26354,26417,40156,40219,63,63
